,Dia,Euribor,precio_m2_Barcelona,precio_m2_Bilbao,precio_m2_Madrid,precio_m2_Sevilla,precio_m2_Valencia,IBEX35
1440,20111026,2.117,3433.0,3496.0,3118.0,2329.0,1940.0,
1441,20111027,2.119,3433.0,3496.0,3118.0,2329.0,1940.0,
1442,20111028,2.129,3433.0,3496.0,3118.0,2329.0,1940.0,
1443,20111101,2.111,3429.0,3495.0,3102.0,2315.0,1898.0,
1444,20111102,2.109,3429.0,3495.0,3102.0,2315.0,1898.0,
1445,20111103,2.105,3429.0,3495.0,3102.0,2315.0,1898.0,
1446,20111104,2.044,3429.0,3495.0,3102.0,2315.0,1898.0,
1447,20111107,2.039,3429.0,3495.0,3102.0,2315.0,1898.0,
1448,20111108,2.04,3429.0,3495.0,3102.0,2315.0,1898.0,
1449,20111109,2.036,3429.0,3495.0,3102.0,2315.0,1898.0,
1450,20111110,2.033,3429.0,3495.0,3102.0,2315.0,1898.0,
1451,20111111,2.032,3429.0,3495.0,3102.0,2315.0,1898.0,
1452,20111114,2.026,3429.0,3495.0,3102.0,2315.0,1898.0,
1453,20111115,2.022,3429.0,3495.0,3102.0,2315.0,1898.0,
1454,20111116,2.021,3429.0,3495.0,3102.0,2315.0,1898.0,
1455,20111117,2.024,3429.0,3495.0,3102.0,2315.0,1898.0,
1456,20111118,2.031,3429.0,3495.0,3102.0,2315.0,1898.0,
1457,20111121,2.029,3429.0,3495.0,3102.0,2315.0,1898.0,
1458,20111122,2.03,3429.0,3495.0,3102.0,2315.0,1898.0,
1459,20111123,2.033,3429.0,3495.0,3102.0,2315.0,1898.0,
1460,20111124,2.038,3429.0,3495.0,3102.0,2315.0,1898.0,
1461,20111125,2.042,3429.0,3495.0,3102.0,2315.0,1898.0,
1462,20111128,2.044,3429.0,3495.0,3102.0,2315.0,1898.0,
1463,20111129,2.042,3429.0,3495.0,3102.0,2315.0,1898.0,
1464,20111201,2.03,3405.0,3445.0,3065.0,2265.0,1873.0,
1465,20111202,2.033,3405.0,3445.0,3065.0,2265.0,1873.0,
1466,20111205,2.036,3405.0,3445.0,3065.0,2265.0,1873.0,
1467,20111206,2.04,3405.0,3445.0,3065.0,2265.0,1873.0,
1468,20111207,2.039,3405.0,3445.0,3065.0,2265.0,1873.0,
1469,20111208,2.034,3405.0,3445.0,3065.0,2265.0,1873.0,
1470,20111209,2.012,3405.0,3445.0,3065.0,2265.0,1873.0,
1471,20111212,2.008,3405.0,3445.0,3065.0,2265.0,1873.0,
1472,20111213,2.008,3405.0,3445.0,3065.0,2265.0,1873.0,
1473,20111214,2.005,3405.0,3445.0,3065.0,2265.0,1873.0,
1474,20111215,2.001,3405.0,3445.0,3065.0,2265.0,1873.0,
1475,20111216,2.001,3405.0,3445.0,3065.0,2265.0,1873.0,
1476,20111219,2.002,3405.0,3445.0,3065.0,2265.0,1873.0,
1477,20111220,2.0,3405.0,3445.0,3065.0,2265.0,1873.0,
1478,20111221,1.997,3405.0,3445.0,3065.0,2265.0,1873.0,
1479,20111222,1.995,3405.0,3445.0,3065.0,2265.0,1873.0,
1480,20111223,1.988,3405.0,3445.0,3065.0,2265.0,1873.0,
1481,20111227,1.976,3405.0,3445.0,3065.0,2265.0,1873.0,
1482,20111228,1.967,3405.0,3445.0,3065.0,2265.0,1873.0,
1483,20111229,1.955,3405.0,3445.0,3065.0,2265.0,1873.0,
1484,20111230,1.947,3405.0,3445.0,3065.0,2265.0,1873.0,
1485,20120102,1.937,3375.0,3420.0,3077.0,2234.0,1846.0,
1486,20120103,1.93,3375.0,3420.0,3077.0,2234.0,1846.0,
1487,20120104,1.918,3375.0,3420.0,3077.0,2234.0,1846.0,
1488,20120105,1.903,3375.0,3420.0,3077.0,2234.0,1846.0,
1489,20120106,1.89,3375.0,3420.0,3077.0,2234.0,1846.0,
1490,20120109,1.882,3375.0,3420.0,3077.0,2234.0,1846.0,
1491,20120110,1.875,3375.0,3420.0,3077.0,2234.0,1846.0,
1492,20120111,1.868,3375.0,3420.0,3077.0,2234.0,1846.0,
1493,20120112,1.856,3375.0,3420.0,3077.0,2234.0,1846.0,
1494,20120113,1.842,3375.0,3420.0,3077.0,2234.0,1846.0,
1495,20120116,1.832,3375.0,3420.0,3077.0,2234.0,1846.0,
1496,20120117,1.826,3375.0,3420.0,3077.0,2234.0,1846.0,
1497,20120118,1.818,3375.0,3420.0,3077.0,2234.0,1846.0,
1498,20120119,1.812,3375.0,3420.0,3077.0,2234.0,1846.0,
1499,20120120,1.804,3375.0,3420.0,3077.0,2234.0,1846.0,
1500,20120123,1.793,3375.0,3420.0,3077.0,2234.0,1846.0,
1501,20120124,1.784,3375.0,3420.0,3077.0,2234.0,1846.0,
1502,20120125,1.779,3375.0,3420.0,3077.0,2234.0,1846.0,
1503,20120126,1.773,3375.0,3420.0,3077.0,2234.0,1846.0,
1504,20120127,1.768,3375.0,3420.0,3077.0,2234.0,1846.0,
1505,20120130,1.762,3375.0,3420.0,3077.0,2234.0,1846.0,
1506,20120201,1.745,3313.0,3402.0,3039.0,2227.0,1816.0,
1507,20120202,1.737,3313.0,3402.0,3039.0,2227.0,1816.0,
1508,20120203,1.732,3313.0,3402.0,3039.0,2227.0,1816.0,
1509,20120206,1.725,3313.0,3402.0,3039.0,2227.0,1816.0,
1510,20120207,1.717,3313.0,3402.0,3039.0,2227.0,1816.0,
1511,20120208,1.71,3313.0,3402.0,3039.0,2227.0,1816.0,
1512,20120209,1.702,3313.0,3402.0,3039.0,2227.0,1816.0,
1513,20120210,1.697,3313.0,3402.0,3039.0,2227.0,1816.0,
1514,20120213,1.691,3313.0,3402.0,3039.0,2227.0,1816.0,
1515,20120214,1.684,3313.0,3402.0,3039.0,2227.0,1816.0,
1516,20120215,1.675,3313.0,3402.0,3039.0,2227.0,1816.0,
1517,20120216,1.669,3313.0,3402.0,3039.0,2227.0,1816.0,
1518,20120217,1.664,3313.0,3402.0,3039.0,2227.0,1816.0,
1519,20120220,1.658,3313.0,3402.0,3039.0,2227.0,1816.0,
1520,20120221,1.652,3313.0,3402.0,3039.0,2227.0,1816.0,
1521,20120222,1.648,3313.0,3402.0,3039.0,2227.0,1816.0,
1522,20120223,1.642,3313.0,3402.0,3039.0,2227.0,1816.0,
1523,20120224,1.636,3313.0,3402.0,3039.0,2227.0,1816.0,
1524,20120227,1.627,3313.0,3402.0,3039.0,2227.0,1816.0,
1525,20120228,1.62,3313.0,3402.0,3039.0,2227.0,1816.0,
1526,20120301,1.599,3305.0,3404.0,3035.0,2216.0,1793.0,
1527,20120302,1.584,3305.0,3404.0,3035.0,2216.0,1793.0,
1528,20120305,1.572,3305.0,3404.0,3035.0,2216.0,1793.0,
1529,20120306,1.561,3305.0,3404.0,3035.0,2216.0,1793.0,
1530,20120307,1.552,3305.0,3404.0,3035.0,2216.0,1793.0,
1531,20120308,1.544,3305.0,3404.0,3035.0,2216.0,1793.0,
1532,20120309,1.535,3305.0,3404.0,3035.0,2216.0,1793.0,
1533,20120312,1.527,3305.0,3404.0,3035.0,2216.0,1793.0,
1534,20120313,1.519,3305.0,3404.0,3035.0,2216.0,1793.0,
1535,20120314,1.513,3305.0,3404.0,3035.0,2216.0,1793.0,
1536,20120315,1.505,3305.0,3404.0,3035.0,2216.0,1793.0,
1537,20120316,1.495,3305.0,3404.0,3035.0,2216.0,1793.0,
1538,20120319,1.485,3305.0,3404.0,3035.0,2216.0,1793.0,
1539,20120320,1.474,3305.0,3404.0,3035.0,2216.0,1793.0,
1540,20120321,1.464,3305.0,3404.0,3035.0,2216.0,1793.0,
1541,20120322,1.455,3305.0,3404.0,3035.0,2216.0,1793.0,
1542,20120323,1.448,3305.0,3404.0,3035.0,2216.0,1793.0,
1543,20120326,1.44,3305.0,3404.0,3035.0,2216.0,1793.0,
1544,20120327,1.433,3305.0,3404.0,3035.0,2216.0,1793.0,
1545,20120328,1.426,3305.0,3404.0,3035.0,2216.0,1793.0,
1546,20120329,1.42,3305.0,3404.0,3035.0,2216.0,1793.0,
1547,20120330,1.416,3305.0,3404.0,3035.0,2216.0,1793.0,
1548,20120402,1.41,3283.0,3394.0,3014.0,2175.0,1785.0,
1549,20120403,1.407,3283.0,3394.0,3014.0,2175.0,1785.0,
1550,20120404,1.405,3283.0,3394.0,3014.0,2175.0,1785.0,
1551,20120405,1.402,3283.0,3394.0,3014.0,2175.0,1785.0,
1552,20120410,1.398,3283.0,3394.0,3014.0,2175.0,1785.0,
1553,20120411,1.393,3283.0,3394.0,3014.0,2175.0,1785.0,
1554,20120412,1.387,3283.0,3394.0,3014.0,2175.0,1785.0,
1555,20120413,1.381,3283.0,3394.0,3014.0,2175.0,1785.0,
1556,20120416,1.375,3283.0,3394.0,3014.0,2175.0,1785.0,
1557,20120417,1.372,3283.0,3394.0,3014.0,2175.0,1785.0,
1558,20120418,1.364,3283.0,3394.0,3014.0,2175.0,1785.0,
1559,20120419,1.357,3283.0,3394.0,3014.0,2175.0,1785.0,
1560,20120420,1.352,3283.0,3394.0,3014.0,2175.0,1785.0,
1561,20120423,1.348,3283.0,3394.0,3014.0,2175.0,1785.0,
1562,20120424,1.342,3283.0,3394.0,3014.0,2175.0,1785.0,
1563,20120425,1.335,3283.0,3394.0,3014.0,2175.0,1785.0,
1564,20120426,1.329,3283.0,3394.0,3014.0,2175.0,1785.0,
1565,20120427,1.321,3283.0,3394.0,3014.0,2175.0,1785.0,
1566,20120502,1.303,3274.0,3353.0,2994.0,2142.0,1776.0,
1567,20120503,1.295,3274.0,3353.0,2994.0,2142.0,1776.0,
1568,20120504,1.288,3274.0,3353.0,2994.0,2142.0,1776.0,
1569,20120507,1.284,3274.0,3353.0,2994.0,2142.0,1776.0,
1570,20120508,1.281,3274.0,3353.0,2994.0,2142.0,1776.0,
1571,20120509,1.277,3274.0,3353.0,2994.0,2142.0,1776.0,
1572,20120510,1.276,3274.0,3353.0,2994.0,2142.0,1776.0,
1573,20120511,1.276,3274.0,3353.0,2994.0,2142.0,1776.0,
1574,20120514,1.276,3274.0,3353.0,2994.0,2142.0,1776.0,
1575,20120515,1.272,3274.0,3353.0,2994.0,2142.0,1776.0,
1576,20120516,1.268,3274.0,3353.0,2994.0,2142.0,1776.0,
1577,20120517,1.267,3274.0,3353.0,2994.0,2142.0,1776.0,
1578,20120518,1.265,3274.0,3353.0,2994.0,2142.0,1776.0,
1579,20120521,1.264,3274.0,3353.0,2994.0,2142.0,1776.0,
1580,20120522,1.259,3274.0,3353.0,2994.0,2142.0,1776.0,
1581,20120523,1.255,3274.0,3353.0,2994.0,2142.0,1776.0,
1582,20120524,1.25,3274.0,3353.0,2994.0,2142.0,1776.0,
1583,20120525,1.246,3274.0,3353.0,2994.0,2142.0,1776.0,
1584,20120528,1.242,3274.0,3353.0,2994.0,2142.0,1776.0,
1585,20120529,1.24,3274.0,3353.0,2994.0,2142.0,1776.0,
1586,20120530,1.237,3274.0,3353.0,2994.0,2142.0,1776.0,
1587,20120601,1.228,3247.0,3325.0,2971.0,2122.0,1767.0,
1588,20120604,1.224,3247.0,3325.0,2971.0,2122.0,1767.0,
1589,20120605,1.223,3247.0,3325.0,2971.0,2122.0,1767.0,
1590,20120606,1.221,3247.0,3325.0,2971.0,2122.0,1767.0,
1591,20120607,1.223,3247.0,3325.0,2971.0,2122.0,1767.0,
1592,20120608,1.222,3247.0,3325.0,2971.0,2122.0,1767.0,
1593,20120611,1.222,3247.0,3325.0,2971.0,2122.0,1767.0,
1594,20120612,1.223,3247.0,3325.0,2971.0,2122.0,1767.0,
1595,20120613,1.224,3247.0,3325.0,2971.0,2122.0,1767.0,
1596,20120614,1.226,3247.0,3325.0,2971.0,2122.0,1767.0,
1597,20120615,1.226,3247.0,3325.0,2971.0,2122.0,1767.0,
1598,20120618,1.221,3247.0,3325.0,2971.0,2122.0,1767.0,
1599,20120619,1.214,3247.0,3325.0,2971.0,2122.0,1767.0,
1600,20120620,1.214,3247.0,3325.0,2971.0,2122.0,1767.0,
1601,20120621,1.214,3247.0,3325.0,2971.0,2122.0,1767.0,
1602,20120622,1.212,3247.0,3325.0,2971.0,2122.0,1767.0,
1603,20120625,1.212,3247.0,3325.0,2971.0,2122.0,1767.0,
1604,20120626,1.213,3247.0,3325.0,2971.0,2122.0,1767.0,
1605,20120627,1.212,3247.0,3325.0,2971.0,2122.0,1767.0,
1606,20120628,1.213,3247.0,3325.0,2971.0,2122.0,1767.0,
1607,20120629,1.213,3247.0,3325.0,2971.0,2122.0,1767.0,
1608,20120702,1.213,3203.0,3290.0,2925.0,2113.0,1764.0,
1609,20120703,1.21,3203.0,3290.0,2925.0,2113.0,1764.0,
1610,20120704,1.206,3203.0,3290.0,2925.0,2113.0,1764.0,
1611,20120705,1.202,3203.0,3290.0,2925.0,2113.0,1764.0,
1612,20120706,1.118,3203.0,3290.0,2925.0,2113.0,1764.0,
1613,20120709,1.104,3203.0,3290.0,2925.0,2113.0,1764.0,
1614,20120710,1.095,3203.0,3290.0,2925.0,2113.0,1764.0,
1615,20120711,1.084,3203.0,3290.0,2925.0,2113.0,1764.0,
1616,20120712,1.066,3203.0,3290.0,2925.0,2113.0,1764.0,
1617,20120713,1.054,3203.0,3290.0,2925.0,2113.0,1764.0,
1618,20120716,1.044,3203.0,3290.0,2925.0,2113.0,1764.0,
1619,20120717,1.036,3203.0,3290.0,2925.0,2113.0,1764.0,
1620,20120718,1.03,3203.0,3290.0,2925.0,2113.0,1764.0,
1621,20120719,1.021,3203.0,3290.0,2925.0,2113.0,1764.0,
1622,20120720,1.011,3203.0,3290.0,2925.0,2113.0,1764.0,
1623,20120723,1.0,3203.0,3290.0,2925.0,2113.0,1764.0,
1624,20120724,0.994,3203.0,3290.0,2925.0,2113.0,1764.0,
1625,20120725,0.989,3203.0,3290.0,2925.0,2113.0,1764.0,
1626,20120726,0.983,3203.0,3290.0,2925.0,2113.0,1764.0,
1627,20120727,0.976,3203.0,3290.0,2925.0,2113.0,1764.0,
1628,20120730,0.956,3203.0,3290.0,2925.0,2113.0,1764.0,
1629,20120801,0.937,3157.0,3254.0,2872.0,2078.0,1704.0,
1630,20120802,0.929,3157.0,3254.0,2872.0,2078.0,1704.0,
1631,20120803,0.93,3157.0,3254.0,2872.0,2078.0,1704.0,
1632,20120806,0.927,3157.0,3254.0,2872.0,2078.0,1704.0,
1633,20120807,0.922,3157.0,3254.0,2872.0,2078.0,1704.0,
1634,20120808,0.918,3157.0,3254.0,2872.0,2078.0,1704.0,
1635,20120809,0.91,3157.0,3254.0,2872.0,2078.0,1704.0,
1636,20120810,0.903,3157.0,3254.0,2872.0,2078.0,1704.0,
1637,20120813,0.897,3157.0,3254.0,2872.0,2078.0,1704.0,
1638,20120814,0.893,3157.0,3254.0,2872.0,2078.0,1704.0,
1639,20120815,0.887,3157.0,3254.0,2872.0,2078.0,1704.0,
1640,20120816,0.882,3157.0,3254.0,2872.0,2078.0,1704.0,
1641,20120817,0.875,3157.0,3254.0,2872.0,2078.0,1704.0,
1642,20120820,0.867,3157.0,3254.0,2872.0,2078.0,1704.0,
1643,20120821,0.86,3157.0,3254.0,2872.0,2078.0,1704.0,
1644,20120822,0.852,3157.0,3254.0,2872.0,2078.0,1704.0,
1645,20120823,0.844,3157.0,3254.0,2872.0,2078.0,1704.0,
1646,20120824,0.836,3157.0,3254.0,2872.0,2078.0,1704.0,
1647,20120827,0.832,3157.0,3254.0,2872.0,2078.0,1704.0,
1648,20120828,0.825,3157.0,3254.0,2872.0,2078.0,1704.0,
1649,20120829,0.819,3157.0,3254.0,2872.0,2078.0,1704.0,
1650,20120830,0.812,3157.0,3254.0,2872.0,2078.0,1704.0,
1651,20120903,0.798,3140.0,3236.0,2836.0,2069.0,1681.0,
1652,20120904,0.791,3140.0,3236.0,2836.0,2069.0,1681.0,
1653,20120905,0.782,3140.0,3236.0,2836.0,2069.0,1681.0,
1654,20120906,0.776,3140.0,3236.0,2836.0,2069.0,1681.0,
1655,20120907,0.773,3140.0,3236.0,2836.0,2069.0,1681.0,
1656,20120910,0.766,3140.0,3236.0,2836.0,2069.0,1681.0,
1657,20120911,0.759,3140.0,3236.0,2836.0,2069.0,1681.0,
1658,20120912,0.753,3140.0,3236.0,2836.0,2069.0,1681.0,
1659,20120913,0.75,3140.0,3236.0,2836.0,2069.0,1681.0,
1660,20120914,0.746,3140.0,3236.0,2836.0,2069.0,1681.0,
1661,20120917,0.742,3140.0,3236.0,2836.0,2069.0,1681.0,
1662,20120918,0.735,3140.0,3236.0,2836.0,2069.0,1681.0,
1663,20120919,0.728,3140.0,3236.0,2836.0,2069.0,1681.0,
1664,20120920,0.719,3140.0,3236.0,2836.0,2069.0,1681.0,
1665,20120921,0.711,3140.0,3236.0,2836.0,2069.0,1681.0,
1666,20120924,0.703,3140.0,3236.0,2836.0,2069.0,1681.0,
1667,20120925,0.697,3140.0,3236.0,2836.0,2069.0,1681.0,
1668,20120926,0.694,3140.0,3236.0,2836.0,2069.0,1681.0,
1669,20120927,0.69,3140.0,3236.0,2836.0,2069.0,1681.0,
1670,20120928,0.684,3140.0,3236.0,2836.0,2069.0,1681.0,
1671,20121001,0.685,3137.0,3217.0,2795.0,2049.0,1701.0,
1672,20121002,0.681,3137.0,3217.0,2795.0,2049.0,1701.0,
1673,20121003,0.677,3137.0,3217.0,2795.0,2049.0,1701.0,
1674,20121004,0.675,3137.0,3217.0,2795.0,2049.0,1701.0,
1675,20121005,0.67,3137.0,3217.0,2795.0,2049.0,1701.0,
1676,20121008,0.666,3137.0,3217.0,2795.0,2049.0,1701.0,
1677,20121009,0.662,3137.0,3217.0,2795.0,2049.0,1701.0,
1678,20121010,0.659,3137.0,3217.0,2795.0,2049.0,1701.0,
1679,20121011,0.655,3137.0,3217.0,2795.0,2049.0,1701.0,
1680,20121012,0.654,3137.0,3217.0,2795.0,2049.0,1701.0,
1681,20121015,0.652,3137.0,3217.0,2795.0,2049.0,1701.0,
1682,20121016,0.651,3137.0,3217.0,2795.0,2049.0,1701.0,
1683,20121017,0.648,3137.0,3217.0,2795.0,2049.0,1701.0,
1684,20121018,0.643,3137.0,3217.0,2795.0,2049.0,1701.0,
1685,20121019,0.641,3137.0,3217.0,2795.0,2049.0,1701.0,
1686,20121022,0.64,3137.0,3217.0,2795.0,2049.0,1701.0,
1687,20121023,0.638,3137.0,3217.0,2795.0,2049.0,1701.0,
1688,20121024,0.634,3137.0,3217.0,2795.0,2049.0,1701.0,
1689,20121025,0.631,3137.0,3217.0,2795.0,2049.0,1701.0,
1690,20121026,0.627,3137.0,3217.0,2795.0,2049.0,1701.0,
1691,20121029,0.624,3137.0,3217.0,2795.0,2049.0,1701.0,
1692,20121030,0.621,3137.0,3217.0,2795.0,2049.0,1701.0,
1693,20121101,0.615,3101.0,3207.0,2793.0,2033.0,1623.0,
1694,20121102,0.611,3101.0,3207.0,2793.0,2033.0,1623.0,
1695,20121105,0.607,3101.0,3207.0,2793.0,2033.0,1623.0,
1696,20121106,0.602,3101.0,3207.0,2793.0,2033.0,1623.0,
1697,20121107,0.597,3101.0,3207.0,2793.0,2033.0,1623.0,
1698,20121108,0.592,3101.0,3207.0,2793.0,2033.0,1623.0,
1699,20121109,0.589,3101.0,3207.0,2793.0,2033.0,1623.0,
1700,20121112,0.587,3101.0,3207.0,2793.0,2033.0,1623.0,
1701,20121113,0.586,3101.0,3207.0,2793.0,2033.0,1623.0,
1702,20121114,0.585,3101.0,3207.0,2793.0,2033.0,1623.0,
1703,20121115,0.584,3101.0,3207.0,2793.0,2033.0,1623.0,
1704,20121116,0.583,3101.0,3207.0,2793.0,2033.0,1623.0,
1705,20121119,0.582,3101.0,3207.0,2793.0,2033.0,1623.0,
1706,20121120,0.582,3101.0,3207.0,2793.0,2033.0,1623.0,
1707,20121121,0.582,3101.0,3207.0,2793.0,2033.0,1623.0,
1708,20121122,0.581,3101.0,3207.0,2793.0,2033.0,1623.0,
1709,20121123,0.581,3101.0,3207.0,2793.0,2033.0,1623.0,
1710,20121126,0.58,3101.0,3207.0,2793.0,2033.0,1623.0,
1711,20121127,0.58,3101.0,3207.0,2793.0,2033.0,1623.0,
1712,20121128,0.578,3101.0,3207.0,2793.0,2033.0,1623.0,
1713,20121129,0.576,3101.0,3207.0,2793.0,2033.0,1623.0,
1714,20121203,0.574,3082.0,3167.0,2751.0,1985.0,1612.0,
1715,20121204,0.574,3082.0,3167.0,2751.0,1985.0,1612.0,
1716,20121205,0.573,3082.0,3167.0,2751.0,1985.0,1612.0,
1717,20121206,0.57,3082.0,3167.0,2751.0,1985.0,1612.0,
1718,20121207,0.558,3082.0,3167.0,2751.0,1985.0,1612.0,
1719,20121210,0.547,3082.0,3167.0,2751.0,1985.0,1612.0,
1720,20121211,0.54,3082.0,3167.0,2751.0,1985.0,1612.0,
1721,20121212,0.54,3082.0,3167.0,2751.0,1985.0,1612.0,
1722,20121213,0.539,3082.0,3167.0,2751.0,1985.0,1612.0,
1723,20121214,0.537,3082.0,3167.0,2751.0,1985.0,1612.0,
1724,20121217,0.539,3082.0,3167.0,2751.0,1985.0,1612.0,
1725,20121218,0.54,3082.0,3167.0,2751.0,1985.0,1612.0,
1726,20121219,0.542,3082.0,3167.0,2751.0,1985.0,1612.0,
1727,20121220,0.543,3082.0,3167.0,2751.0,1985.0,1612.0,
1728,20121221,0.543,3082.0,3167.0,2751.0,1985.0,1612.0,
1729,20121224,0.544,3082.0,3167.0,2751.0,1985.0,1612.0,
1730,20121227,0.543,3082.0,3167.0,2751.0,1985.0,1612.0,
1731,20121228,0.543,3082.0,3167.0,2751.0,1985.0,1612.0,
1732,20130102,0.543,3070.0,3151.0,2735.0,1950.0,1591.0,
1733,20130103,0.544,3070.0,3151.0,2735.0,1950.0,1591.0,
1734,20130104,0.549,3070.0,3151.0,2735.0,1950.0,1591.0,
1735,20130107,0.55,3070.0,3151.0,2735.0,1950.0,1591.0,
1736,20130108,0.551,3070.0,3151.0,2735.0,1950.0,1591.0,
1737,20130109,0.551,3070.0,3151.0,2735.0,1950.0,1591.0,
1738,20130110,0.55,3070.0,3151.0,2735.0,1950.0,1591.0,
1739,20130111,0.559,3070.0,3151.0,2735.0,1950.0,1591.0,
1740,20130114,0.566,3070.0,3151.0,2735.0,1950.0,1591.0,
1741,20130115,0.57,3070.0,3151.0,2735.0,1950.0,1591.0,
1742,20130116,0.57,3070.0,3151.0,2735.0,1950.0,1591.0,
1743,20130117,0.574,3070.0,3151.0,2735.0,1950.0,1591.0,
1744,20130118,0.587,3070.0,3151.0,2735.0,1950.0,1591.0,
1745,20130121,0.587,3070.0,3151.0,2735.0,1950.0,1591.0,
1746,20130122,0.586,3070.0,3151.0,2735.0,1950.0,1591.0,
1747,20130123,0.586,3070.0,3151.0,2735.0,1950.0,1591.0,
1748,20130124,0.585,3070.0,3151.0,2735.0,1950.0,1591.0,
1749,20130125,0.59,3070.0,3151.0,2735.0,1950.0,1591.0,
1750,20130128,0.609,3070.0,3151.0,2735.0,1950.0,1591.0,
1751,20130129,0.611,3070.0,3151.0,2735.0,1950.0,1591.0,
1752,20130130,0.619,3070.0,3151.0,2735.0,1950.0,1591.0,
1753,20130201,0.622,3085.0,3114.0,2719.0,1907.0,1579.0,
1754,20130204,0.621,3085.0,3114.0,2719.0,1907.0,1579.0,
1755,20130205,0.618,3085.0,3114.0,2719.0,1907.0,1579.0,
1756,20130206,0.616,3085.0,3114.0,2719.0,1907.0,1579.0,
1757,20130207,0.617,3085.0,3114.0,2719.0,1907.0,1579.0,
1758,20130208,0.609,3085.0,3114.0,2719.0,1907.0,1579.0,
1759,20130211,0.606,3085.0,3114.0,2719.0,1907.0,1579.0,
1760,20130212,0.604,3085.0,3114.0,2719.0,1907.0,1579.0,
1761,20130213,0.602,3085.0,3114.0,2719.0,1907.0,1579.0,
1762,20130214,0.598,3085.0,3114.0,2719.0,1907.0,1579.0,
1763,20130215,0.593,3085.0,3114.0,2719.0,1907.0,1579.0,
1764,20130218,0.589,3085.0,3114.0,2719.0,1907.0,1579.0,
1765,20130219,0.586,3085.0,3114.0,2719.0,1907.0,1579.0,
1766,20130220,0.585,3085.0,3114.0,2719.0,1907.0,1579.0,
1767,20130221,0.583,3085.0,3114.0,2719.0,1907.0,1579.0,
1768,20130222,0.581,3085.0,3114.0,2719.0,1907.0,1579.0,
1769,20130225,0.571,3085.0,3114.0,2719.0,1907.0,1579.0,
1770,20130226,0.565,3085.0,3114.0,2719.0,1907.0,1579.0,
1771,20130227,0.56,3085.0,3114.0,2719.0,1907.0,1579.0,
1772,20130301,0.549,3058.0,3093.0,2734.0,1886.0,1540.0,
1773,20130304,0.544,3058.0,3093.0,2734.0,1886.0,1540.0,
1774,20130305,0.543,3058.0,3093.0,2734.0,1886.0,1540.0,
1775,20130306,0.54,3058.0,3093.0,2734.0,1886.0,1540.0,
1776,20130307,0.538,3058.0,3093.0,2734.0,1886.0,1540.0,
1777,20130308,0.541,3058.0,3093.0,2734.0,1886.0,1540.0,
1778,20130311,0.542,3058.0,3093.0,2734.0,1886.0,1540.0,
1779,20130312,0.543,3058.0,3093.0,2734.0,1886.0,1540.0,
1780,20130313,0.542,3058.0,3093.0,2734.0,1886.0,1540.0,
1781,20130314,0.544,3058.0,3093.0,2734.0,1886.0,1540.0,
1782,20130315,0.543,3058.0,3093.0,2734.0,1886.0,1540.0,
1783,20130318,0.543,3058.0,3093.0,2734.0,1886.0,1540.0,
1784,20130319,0.545,3058.0,3093.0,2734.0,1886.0,1540.0,
1785,20130320,0.551,3058.0,3093.0,2734.0,1886.0,1540.0,
1786,20130321,0.55,3058.0,3093.0,2734.0,1886.0,1540.0,
1787,20130322,0.553,3058.0,3093.0,2734.0,1886.0,1540.0,
1788,20130325,0.549,3058.0,3093.0,2734.0,1886.0,1540.0,
1789,20130326,0.547,3058.0,3093.0,2734.0,1886.0,1540.0,
1790,20130327,0.545,3058.0,3093.0,2734.0,1886.0,1540.0,
1791,20130328,0.547,3058.0,3093.0,2734.0,1886.0,1540.0,
1792,20130402,0.544,3005.0,3074.0,2743.0,1865.0,1542.0,
1793,20130403,0.54,3005.0,3074.0,2743.0,1865.0,1542.0,
1794,20130404,0.54,3005.0,3074.0,2743.0,1865.0,1542.0,
1795,20130405,0.534,3005.0,3074.0,2743.0,1865.0,1542.0,
1796,20130408,0.534,3005.0,3074.0,2743.0,1865.0,1542.0,
1797,20130409,0.536,3005.0,3074.0,2743.0,1865.0,1542.0,
1798,20130410,0.537,3005.0,3074.0,2743.0,1865.0,1542.0,
1799,20130411,0.536,3005.0,3074.0,2743.0,1865.0,1542.0,
1800,20130412,0.534,3005.0,3074.0,2743.0,1865.0,1542.0,
1801,20130415,0.533,3005.0,3074.0,2743.0,1865.0,1542.0,
1802,20130416,0.53,3005.0,3074.0,2743.0,1865.0,1542.0,
1803,20130417,0.531,3005.0,3074.0,2743.0,1865.0,1542.0,
1804,20130418,0.526,3005.0,3074.0,2743.0,1865.0,1542.0,
1805,20130419,0.526,3005.0,3074.0,2743.0,1865.0,1542.0,
1806,20130422,0.525,3005.0,3074.0,2743.0,1865.0,1542.0,
1807,20130423,0.52,3005.0,3074.0,2743.0,1865.0,1542.0,
1808,20130424,0.518,3005.0,3074.0,2743.0,1865.0,1542.0,
1809,20130425,0.515,3005.0,3074.0,2743.0,1865.0,1542.0,
1810,20130426,0.515,3005.0,3074.0,2743.0,1865.0,1542.0,
1811,20130429,0.513,3005.0,3074.0,2743.0,1865.0,1542.0,
1812,20130502,0.51,3005.0,3059.0,2745.0,1863.0,1545.0,
1813,20130503,0.493,3005.0,3059.0,2745.0,1863.0,1545.0,
1814,20130506,0.49,3005.0,3059.0,2745.0,1863.0,1545.0,
1815,20130507,0.49,3005.0,3059.0,2745.0,1863.0,1545.0,
